CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Balance_over_Salary,Tenure_over_Age,Age_Tenure,CreditScore_over_Age
598,Spain,Male,27,8,90721.52,2,1,0,109296.18,0,0.8300520658636011,0.2962962962962963,19,22.14814814814815
677,France,Male,27,2,0.0,2,1,1,20092.89,0,0.0,0.07407407407407407,25,25.074074074074073
689,Spain,Female,45,0,57784.22,1,1,0,197804.0,1,0.2921286728276476,0.0,45,15.311111111111112
591,France,Male,33,9,131765.72,1,1,0,118782.06,0,1.1093065737368084,0.2727272727272727,24,17.90909090909091
699,France,Male,40,7,0.0,1,0,1,152876.13,1,0.0,0.175,33,17.475
749,Germany,Male,47,9,110022.74,1,0,1,135655.29,1,0.8110464398402746,0.19148936170212766,38,15.936170212765957
709,France,Female,40,9,131569.63,1,1,1,103970.58,0,1.2654505726523793,0.225,31,17.725
607,Germany,Male,61,2,164523.5,2,1,1,35786.76,0,4.597328732749206,0.03278688524590164,59,9.950819672131148
650,Germany,Female,25,2,114330.95,1,1,1,25325.07,0,4.514536386276523,0.08,23,26.0
651,Spain,Female,45,10,135923.16,1,1,0,18732.84,0,7.255875777511578,0.2222222222222222,35,14.466666666666667
676,France,Female,61,8,0.0,2,1,1,118522.73,0,0.0,0.13114754098360656,53,11.081967213114755
723,France,Female,49,4,0.0,2,0,1,89972.25,0,0.0,0.08163265306122448,45,14.755102040816327
714,Spain,Male,45,0,124693.48,1,0,1,187194.15,0,0.666118465774705,0.0,45,15.866666666666667
759,Spain,Female,35,7,147936.42,1,1,1,106785.7,0,1.3853579645963834,0.2,28,21.685714285714287
582,France,Male,29,0,0.0,1,1,0,142516.35,0,0.0,0.0,29,20.06896551724138
697,France,Female,34,2,126558.92,1,1,0,73334.43,0,1.7257776463251984,0.058823529411764705,32,20.5
610,Germany,Male,57,6,106938.11,2,0,1,186612.47,0,0.5730491108123696,0.10526315789473684,51,10.701754385964913
488,Germany,Female,33,4,140002.35,1,1,0,123613.81,0,1.1325785525096266,0.12121212121212122,29,14.787878787878787
599,Germany,Male,46,9,123444.72,1,1,1,31368.08,1,3.9353610421804586,0.1956521739130435,37,13.021739130434783
781,France,Male,32,6,147107.91,1,1,1,40066.95,0,3.6715524890215008,0.1875,26,24.40625
645,France,Male,19,9,128514.84,1,0,0,175969.19,0,0.7303258030567737,0.47368421052631576,10,33.94736842105263
545,France,Female,55,5,0.0,1,0,0,10034.77,1,0.0,0.09090909090909091,50,9.909090909090908
597,Germany,Female,40,9,106756.01,2,1,0,151167.94,0,0.7062080094496227,0.225,31,14.925
561,Spain,Female,28,3,0.0,2,1,0,191387.76,0,0.0,0.10714285714285714,25,20.035714285714285
662,France,Female,37,6,0.0,2,1,0,51229.17,0,0.0,0.16216216216216217,31,17.89189189189189
649,Germany,Female,50,5,155393.32,1,1,1,87351.42,1,1.7789444063988886,0.1,45,12.98
630,France,Female,36,2,110414.48,1,1,1,48984.95,0,2.254049049759161,0.05555555555555555,34,17.5
672,Spain,Male,33,2,0.0,2,1,1,182738.0,0,0.0,0.06060606060606061,31,20.363636363636363
636,Germany,Female,37,9,157098.52,1,1,1,153535.27,0,1.0232080224954174,0.24324324324324326,28,17.18918918918919
593,Germany,Female,38,5,85626.6,1,1,1,125079.65,0,0.684576587798255,0.13157894736842105,33,15.605263157894736
545,Germany,Male,45,6,93796.42,2,1,1,162321.26,0,0.5778443316667207,0.13333333333333333,39,12.11111111111111
567,Spain,Female,41,1,0.0,2,1,0,3414.72,0,0.0,0.024390243902439025,40,13.829268292682928
583,France,Male,51,6,125268.03,2,1,0,165082.25,0,0.7588219205880705,0.11764705882352941,45,11.431372549019608
681,France,Female,29,2,148143.84,1,1,1,52021.39,0,2.847748589570559,0.06896551724137931,27,23.482758620689655
762,Spain,Male,29,10,115545.33,2,1,0,148256.43,0,0.7793613403479364,0.3448275862068966,19,26.275862068965516
648,Spain,Male,35,7,0.0,2,0,0,122899.01,0,0.0,0.2,28,18.514285714285716
644,France,Male,30,5,44928.88,1,1,1,10771.46,0,4.17110401004135,0.16666666666666666,25,21.466666666666665
706,Spain,Male,29,2,0.0,2,1,1,18255.51,0,0.0,0.06896551724137931,27,24.344827586206897
850,France,Male,35,3,162442.35,1,1,0,183566.78,0,0.8849223699407922,0.08571428571428572,32,24.285714285714285
484,Spain,Female,39,5,0.0,2,1,1,175224.12,0,0.0,0.1282051282051282,34,12.41025641025641
508,Germany,Male,28,0,96213.82,2,1,0,147913.56,0,0.650473289940422,0.0,28,18.142857142857142
439,France,Female,29,6,156569.43,1,1,0,180598.66,0,0.8669467979441264,0.20689655172413793,23,15.137931034482758
484,Spain,Male,36,8,0.0,2,1,0,186136.48,0,0.0,0.2222222222222222,28,13.444444444444445
803,Spain,Female,37,1,0.0,2,0,0,7455.2,0,0.0,0.02702702702702703,36,21.7027027027027
724,Germany,Female,48,6,110463.25,2,1,1,80552.11,1,1.371326585982664,0.125,42,15.083333333333334
640,France,Male,33,7,154575.76,1,1,0,25722.28,1,6.009411296354756,0.21212121212121213,26,19.393939393939394
701,Spain,Female,35,9,0.0,2,0,0,170996.86,0,0.0,0.2571428571428571,26,20.02857142857143
537,France,Male,37,3,0.0,2,1,1,20603.32,0,0.0,0.08108108108108109,34,14.513513513513514
651,Germany,Male,26,5,147037.32,1,0,0,141763.26,0,1.037203292305778,0.19230769230769232,21,25.03846153846154
523,Germany,Male,41,0,119276.31,1,0,0,122284.38,1,0.9754010283243043,0.0,41,12.75609756097561
717,France,Female,25,7,108664.85,2,1,0,190011.85,0,0.5718845956186417,0.28,18,28.68
593,Spain,Male,44,5,0.0,1,1,0,128046.98,0,0.0,0.11363636363636363,39,13.477272727272727
706,Germany,Male,38,5,163034.82,2,1,1,135662.17,0,1.2017706925961746,0.13157894736842105,33,18.57894736842105
714,Germany,Female,49,4,93059.34,1,1,0,7571.51,1,12.290724043156516,0.08163265306122448,45,14.571428571428571
794,Spain,Male,38,9,179581.31,1,1,0,23596.24,0,7.610590077063125,0.23684210526315788,29,20.894736842105264
518,Germany,Male,46,4,113625.93,1,0,0,92727.42,1,1.2253757302856048,0.08695652173913043,42,11.26086956521739
589,Germany,Male,55,7,119961.48,1,1,0,65156.83,1,1.841119035410409,0.12727272727272726,48,10.709090909090909
824,France,Male,45,3,129209.48,1,0,0,60151.77,0,2.148057821074924,0.06666666666666667,42,18.31111111111111
719,Germany,Female,42,5,137227.04,3,1,0,149097.38,1,0.9203853213248953,0.11904761904761904,37,17.11904761904762
617,Germany,Female,58,3,119024.75,2,1,0,35199.24,1,3.3814579519330534,0.05172413793103448,55,10.637931034482758
651,France,Male,35,7,74623.5,3,1,0,129451.29,1,0.5764600723561736,0.2,28,18.6
637,Spain,Female,45,2,157929.45,1,1,1,145134.49,1,1.0881593341458673,0.044444444444444446,43,14.155555555555555
554,France,Female,26,7,92606.86,2,1,0,192709.69,0,0.48055113367677565,0.2692307692307692,19,21.307692307692307
731,Germany,Male,35,2,127862.93,2,1,0,139083.7,0,0.9193236159233611,0.05714285714285714,33,20.885714285714286
569,Spain,Female,42,1,0.0,1,1,1,83629.6,1,0.0,0.023809523809523808,41,13.547619047619047
625,Germany,Female,37,4,142711.81,1,1,0,35625.41,0,4.00589944087661,0.10810810810810811,33,16.89189189189189
592,France,Female,38,4,0.0,2,1,0,35338.96,0,0.0,0.10526315789473684,34,15.578947368421053
669,France,Male,43,1,163159.85,1,0,1,15602.8,0,10.457087830389419,0.023255813953488372,42,15.55813953488372
663,Germany,Male,32,3,108586.86,1,1,1,182355.21,0,0.5954689202463698,0.09375,29,20.71875
518,Germany,Female,41,5,110624.99,1,1,0,89327.67,0,1.2384179504514112,0.12195121951219512,36,12.634146341463415
686,Germany,Female,43,5,154846.24,2,1,1,151903.6,0,1.0193717594579719,0.11627906976744186,38,15.953488372093023
709,Germany,Male,45,4,122917.71,1,1,1,11.58,1,10614.655440414508,0.08888888888888889,41,15.755555555555556
571,France,Female,33,9,0.0,2,0,1,77519.62,0,0.0,0.2727272727272727,24,17.303030303030305
707,France,Female,31,2,82787.93,2,0,0,91423.69,0,0.9055413317926676,0.06451612903225806,29,22.806451612903224
701,Germany,Male,32,5,102500.34,1,0,0,106287.77,0,0.9643662671631928,0.15625,27,21.90625
672,France,Male,34,9,0.0,2,1,0,161800.77,0,0.0,0.2647058823529412,25,19.764705882352942
620,Germany,Male,39,9,159492.79,1,1,0,80582.34,1,1.9792524019530833,0.23076923076923078,30,15.897435897435898
557,Spain,Male,48,10,0.0,2,1,1,185094.48,0,0.0,0.20833333333333334,38,11.604166666666666
648,Spain,Female,54,7,118241.02,1,1,0,172586.89,1,0.6851100915023152,0.12962962962962962,47,12.0
479,France,Female,35,2,113090.4,1,1,0,195649.79,0,0.578024642909149,0.05714285714285714,33,13.685714285714285
730,France,Female,22,9,65763.57,1,1,1,145792.01,0,0.4510780117511241,0.4090909090909091,13,33.18181818181818
737,Germany,Female,43,1,125537.38,1,1,0,138510.01,1,0.9063415705478615,0.023255813953488372,42,17.13953488372093
616,France,Male,31,3,94263.91,2,1,0,168895.06,0,0.5581211789142916,0.0967741935483871,28,19.870967741935484
639,Spain,Male,29,4,133434.57,2,1,0,97983.44,0,1.3618073625502432,0.13793103448275862,25,22.03448275862069
815,Spain,Female,39,6,0.0,1,1,1,85167.88,0,0.0,0.15384615384615385,33,20.897435897435898
786,Spain,Male,31,9,0.0,2,1,1,18210.36,0,0.0,0.2903225806451613,22,25.35483870967742
549,France,Male,50,9,94748.76,2,0,1,13608.18,0,6.962632769407811,0.18,41,10.98
622,France,Female,38,4,98640.74,1,1,1,110457.99,0,0.8930158877596813,0.10526315789473684,34,16.36842105263158
624,France,Male,26,9,74681.9,2,0,0,31231.35,0,2.391247896744777,0.34615384615384615,17,24.0
841,France,Male,34,4,0.0,2,1,0,141582.66,0,0.0,0.11764705882352941,30,24.735294117647058
614,Spain,Female,41,7,179915.85,1,0,0,14666.35,1,12.267254633906868,0.17073170731707318,34,14.975609756097562
676,France,Male,30,1,128207.23,1,1,1,55400.17,0,2.3142028264534207,0.03333333333333333,29,22.533333333333335
697,France,Male,42,9,132739.26,2,0,0,174667.65,0,0.7599533170567074,0.21428571428571427,33,16.595238095238095
732,France,Female,40,10,0.0,2,1,0,154189.08,0,0.0,0.25,30,18.3
623,France,Male,27,4,120509.81,1,0,0,142170.44,0,0.8476432231622832,0.14814814814814814,23,23.074074074074073
541,France,Male,46,4,124547.13,2,1,0,94499.06,0,1.3179721576066472,0.08695652173913043,42,11.76086956521739
773,Spain,Female,39,4,0.0,2,0,1,182081.45,0,0.0,0.10256410256410256,35,19.82051282051282
762,Germany,Male,34,4,88815.56,2,1,0,68562.26,1,1.2954001224580405,0.11764705882352941,30,22.41176470588235
655,Spain,Female,35,1,82231.51,2,1,0,88798.02,0,0.9260511664561889,0.02857142857142857,34,18.714285714285715
602,Germany,Male,32,7,184715.86,2,1,0,113781.99,0,1.6234191368950392,0.21875,25,18.8125
850,France,Male,31,3,0.0,2,1,0,121866.87,0,0.0,0.0967741935483871,28,27.419354838709676
649,Spain,Male,51,4,0.0,1,1,1,150390.57,0,0.0,0.0784313725490196,47,12.72549019607843
850,Germany,Male,28,4,147972.19,1,1,0,60708.72,1,2.4374124507978427,0.14285714285714285,24,30.357142857142858
543,France,Male,43,9,0.0,2,1,1,78858.07,0,0.0,0.20930232558139536,34,12.627906976744185
672,France,Male,52,8,170008.84,1,0,0,56407.42,1,3.0139446193426327,0.15384615384615385,44,12.923076923076923
600,France,Female,27,3,0.0,2,0,1,125698.97,0,0.0,0.1111111111111111,24,22.22222222222222
671,Spain,Female,34,10,0.0,1,1,0,23235.38,0,0.0,0.29411764705882354,24,19.735294117647058
706,Spain,Female,42,8,95386.82,1,1,1,75732.25,0,1.2595270839041492,0.19047619047619047,34,16.80952380952381
541,Germany,Male,51,7,90373.28,2,1,0,179861.79,0,0.5024595829942535,0.13725490196078433,44,10.607843137254902
711,Germany,Male,34,4,133467.77,2,1,1,42976.64,0,3.105588757054995,0.11764705882352941,30,20.91176470588235
630,Spain,Male,30,3,0.0,2,0,1,10486.69,0,0.0,0.1,27,21.0
531,France,Male,31,3,96288.26,1,1,0,56794.73,0,1.695373144656203,0.0967741935483871,28,17.129032258064516
641,France,Female,26,4,91547.84,2,0,1,28157.34,0,3.251295754499537,0.15384615384615385,22,24.653846153846153
631,Germany,Male,37,8,138292.64,2,0,0,152422.91,1,0.9072956289838582,0.21621621621621623,29,17.054054054054053
685,France,Male,35,9,0.0,1,1,0,167033.83,0,0.0,0.2571428571428571,26,19.571428571428573
702,Spain,Male,32,8,71667.74,1,1,1,126082.18,0,0.5684208505912574,0.25,24,21.9375
708,Germany,Female,43,0,118994.84,1,1,0,181499.77,1,0.6556197839809935,0.0,43,16.46511627906977
653,Spain,Male,55,7,0.0,2,1,1,41967.03,0,0.0,0.12727272727272726,48,11.872727272727273
654,Germany,Male,37,2,145610.07,2,0,0,186300.59,0,0.7815867357156518,0.05405405405405406,35,17.675675675675677
596,France,Female,33,1,138162.81,1,1,0,85412.54,0,1.6175939739059395,0.030303030303030304,32,18.060606060606062
549,Germany,Female,31,9,135020.21,2,1,1,23343.18,0,5.784139521693273,0.2903225806451613,22,17.70967741935484
754,France,Male,38,2,0.0,2,1,0,180698.32,0,0.0,0.05263157894736842,36,19.842105263157894
815,Germany,Female,25,8,135161.67,1,1,1,136071.05,0,0.9933168737949771,0.32,17,32.6
556,France,Female,52,9,0.0,1,1,0,175149.2,1,0.0,0.17307692307692307,43,10.692307692307692
706,France,Male,32,6,94486.47,1,1,1,146949.74,0,0.642984941654201,0.1875,26,22.0625
850,France,Male,46,9,117640.39,1,1,0,88920.68,0,1.3229812232654992,0.1956521739130435,37,18.47826086956522
732,Spain,Female,33,8,111379.55,1,1,1,45098.62,0,2.4696886512270217,0.24242424242424243,25,22.181818181818183
614,France,Male,40,6,0.0,1,1,1,20339.79,1,0.0,0.15,34,15.35
580,Spain,Female,57,0,136820.99,1,0,1,108528.74,0,1.2606890119612555,0.0,57,10.175438596491228
593,France,Female,46,7,98752.51,1,1,0,145560.38,0,0.6784298721946177,0.15217391304347827,39,12.891304347826088
653,Germany,Female,25,2,158266.42,3,1,1,199357.24,0,0.7938834827368197,0.08,23,26.12
746,France,Female,29,4,105599.67,1,1,1,43106.17,0,2.449757656502538,0.13793103448275862,25,25.724137931034484
662,France,Female,29,10,0.0,2,1,0,137508.31,0,0.0,0.3448275862068966,19,22.82758620689655
573,France,Male,31,2,0.0,2,1,1,91957.39,0,0.0,0.06451612903225806,29,18.483870967741936
684,Spain,Female,39,4,139723.9,1,1,1,120612.11,0,1.1584566425378016,0.10256410256410256,35,17.53846153846154
793,France,Female,41,3,141806.46,1,1,0,102921.17,0,1.3778162451903724,0.07317073170731707,38,19.341463414634145
798,Germany,Female,49,5,132571.67,1,1,1,31686.33,1,4.183875822791721,0.10204081632653061,44,16.285714285714285
524,France,Male,40,2,180516.9,1,1,0,180002.42,0,1.0028581837955288,0.05,38,13.1
816,France,Male,31,8,0.0,2,1,1,28407.4,0,0.0,0.25806451612903225,23,26.322580645161292
742,Germany,Female,41,4,92805.72,1,0,1,73743.95,1,1.258485882570706,0.0975609756097561,37,18.097560975609756
540,France,Male,22,4,0.0,3,1,1,186233.26,1,0.0,0.18181818181818182,18,24.545454545454547
537,Germany,Male,39,3,135309.36,1,1,0,31728.86,1,4.264551578594377,0.07692307692307693,36,13.76923076923077
759,Spain,Female,74,6,128917.84,1,1,1,48244.64,0,2.6721691777573633,0.08108108108108109,68,10.256756756756756
774,France,Female,52,2,56580.93,1,1,0,113266.28,1,0.49953905081017935,0.038461538461538464,50,14.884615384615385
608,Germany,Male,42,8,131390.75,2,1,0,71178.09,0,1.8459437447675262,0.19047619047619047,34,14.476190476190476
704,Spain,Male,37,4,0.0,2,0,0,25684.93,0,0.0,0.10810810810810811,33,19.027027027027028
581,France,Male,41,8,0.0,2,0,0,29737.14,0,0.0,0.1951219512195122,33,14.170731707317072
628,Germany,Female,61,1,97361.66,1,1,1,149922.38,1,0.6494137833190748,0.01639344262295082,60,10.295081967213115
566,France,Female,42,6,0.0,1,1,0,180702.12,1,0.0,0.14285714285714285,36,13.476190476190476
701,Spain,Male,59,7,0.0,2,0,1,27597.59,0,0.0,0.11864406779661017,52,11.88135593220339
735,Spain,Male,29,10,0.0,2,1,1,95025.27,0,0.0,0.3448275862068966,19,25.344827586206897
680,France,Female,34,1,0.0,2,1,0,167035.07,0,0.0,0.029411764705882353,33,20.0
560,France,Male,57,0,0.0,2,0,1,116781.71,0,0.0,0.0,57,9.824561403508772
663,Germany,Female,29,4,102714.65,2,0,0,21170.81,0,4.851710917059857,0.13793103448275862,25,22.862068965517242
665,France,Female,34,5,67816.72,1,1,1,29641.58,0,2.2878915361461836,0.14705882352941177,29,19.558823529411764
758,France,Male,51,8,81710.46,1,1,1,116520.07,0,0.7012565303127607,0.1568627450980392,43,14.862745098039216
621,France,Male,26,2,75237.54,1,0,1,44220.4,0,1.7014215158614574,0.07692307692307693,24,23.884615384615383
764,Germany,Male,28,10,124023.18,1,1,0,166188.28,0,0.7462811456981202,0.35714285714285715,18,27.285714285714285
537,Germany,Female,46,5,100727.5,1,0,1,140857.76,1,0.7151008222763161,0.10869565217391304,41,11.673913043478262
589,France,Female,46,10,107238.85,2,1,0,37024.28,0,2.8964466020676163,0.21739130434782608,36,12.804347826086957
555,France,Male,24,5,0.0,2,1,0,27513.47,0,0.0,0.20833333333333334,19,23.125
734,France,Female,29,0,139994.66,1,1,0,17744.72,0,7.889369908344566,0.0,29,25.310344827586206
783,Spain,Female,59,9,126224.87,1,1,1,4423.63,0,28.53422867644898,0.15254237288135594,50,13.271186440677965
678,Germany,Female,51,1,145751.03,1,0,0,109718.44,1,1.328409609177819,0.0196078431372549,50,13.294117647058824
661,France,Male,47,5,0.0,1,0,1,107243.31,1,0.0,0.10638297872340426,42,14.063829787234043
607,Spain,Female,25,4,121166.89,1,0,1,115288.24,0,1.0509908903111018,0.16,21,24.28
537,Spain,Female,38,1,0.0,2,0,1,41233.97,0,0.0,0.02631578947368421,37,14.131578947368421
513,Spain,Male,88,10,0.0,2,1,1,52952.24,0,0.0,0.11363636363636363,78,5.829545454545454
576,France,Male,63,9,70655.48,1,0,0,78955.8,1,0.8948738408071351,0.14285714285714285,54,9.142857142857142
660,Germany,Male,41,1,129901.21,1,1,0,26025.6,1,4.991285887741301,0.024390243902439025,40,16.097560975609756
637,France,Male,40,8,125470.81,1,1,1,174536.17,0,0.718881421541449,0.2,32,15.925
672,France,Female,53,9,169406.33,4,1,1,147311.47,1,1.1499873702977779,0.16981132075471697,44,12.679245283018869
629,France,Male,32,2,0.0,2,0,1,77965.44,0,0.0,0.0625,30,19.65625
583,Germany,Male,40,4,107041.3,1,1,1,5635.63,0,18.993670627773646,0.1,36,14.575
763,Spain,Female,32,10,95153.77,1,0,1,81310.1,0,1.1702576924637897,0.3125,22,23.84375
516,Germany,Male,32,3,145166.09,2,0,0,111421.45,0,1.3028558684167186,0.09375,29,16.125
617,France,Female,27,4,0.0,2,0,0,190269.21,0,0.0,0.14814814814814814,23,22.85185185185185
700,France,Male,38,9,65962.63,1,1,1,100950.48,0,0.6534157143185452,0.23684210526315788,29,18.42105263157895
727,Germany,Male,36,6,140418.81,1,1,1,113033.73,1,1.242273523133316,0.16666666666666666,30,20.194444444444443
689,Spain,Female,31,3,139799.63,1,0,1,120663.57,0,1.158590202494423,0.0967741935483871,28,22.225806451612904
626,Germany,Male,49,9,171787.84,2,1,0,187192.23,0,0.9177081762421442,0.1836734693877551,40,12.775510204081632
686,France,Male,38,6,149238.97,1,1,1,97825.23,0,1.5255672795249242,0.15789473684210525,32,18.05263157894737
351,Germany,Female,57,4,163146.46,1,1,0,169621.69,1,0.9618254599397046,0.07017543859649122,53,6.157894736842105
739,France,Female,37,8,0.0,2,1,0,191557.1,1,0.0,0.21621621621621623,29,19.972972972972972
627,France,Male,32,10,0.0,2,1,0,103287.62,0,0.0,0.3125,22,19.59375
451,Germany,Female,38,9,61482.47,1,1,1,167538.66,0,0.36697482240815343,0.23684210526315788,29,11.868421052631579
512,France,Female,41,8,145150.28,1,1,0,64869.32,1,2.237579798894146,0.1951219512195122,33,12.487804878048781
774,France,Female,41,5,126670.37,1,1,0,102426.06,0,1.2367006013899198,0.12195121951219512,36,18.878048780487806
652,France,Female,40,8,84390.8,2,0,1,107876.2,0,0.7822930359059738,0.2,32,16.3
638,Germany,Male,37,2,89728.86,2,1,1,37294.88,0,2.405929714749049,0.05405405405405406,35,17.243243243243242
475,France,Female,57,1,0.0,2,1,0,89248.99,0,0.0,0.017543859649122806,56,8.333333333333334
567,Spain,Male,40,4,118628.8,1,0,0,91973.63,0,1.2898131779728603,0.1,36,14.175
750,France,Male,37,3,0.0,2,1,0,16870.2,0,0.0,0.08108108108108109,34,20.27027027027027
850,France,Male,39,6,96863.13,1,1,1,121681.19,0,0.7960402918479019,0.15384615384615385,33,21.794871794871796
753,France,Female,38,6,142263.45,1,0,1,33730.43,0,4.217658950686369,0.15789473684210525,32,19.81578947368421
683,Spain,Female,36,7,0.0,2,1,0,104786.59,0,0.0,0.19444444444444445,29,18.97222222222222
710,France,Female,32,3,0.0,1,1,0,94790.34,0,0.0,0.09375,29,22.1875
645,Spain,Female,21,1,0.0,2,0,0,28726.07,0,0.0,0.047619047619047616,20,30.714285714285715
714,France,Male,28,6,122724.37,1,1,1,67057.27,0,1.830142652690752,0.21428571428571427,22,25.5
696,Germany,Female,35,4,174902.26,1,1,0,69079.85,0,2.531885347174321,0.11428571428571428,31,19.885714285714286
612,Spain,Female,26,4,0.0,2,1,1,179780.74,0,0.0,0.15384615384615385,22,23.53846153846154
520,Germany,Female,31,3,108914.17,1,1,1,183572.39,1,0.5933036553045913,0.0967741935483871,28,16.774193548387096
782,Spain,Male,23,10,98052.66,1,1,1,142587.32,0,0.6876674587894632,0.43478260869565216,13,34.0
666,France,Male,46,5,123873.19,1,1,1,177844.06,0,0.6965270023637562,0.10869565217391304,41,14.478260869565217
466,Germany,Female,56,2,111920.13,3,1,0,197634.11,1,0.5662996635550412,0.03571428571428571,54,8.321428571428571
567,France,Female,45,4,0.0,2,0,1,121053.19,0,0.0,0.08888888888888889,41,12.6
